Date,CPI,Expec. Inflacion,Senti. Inflacion,Indice Ind. Manuf,Ventas Minoristas Mensuales,PPI Mat. Construccion,Tasa Interes,Tasa Desempleo,Tasa USD Circulante
2006-10-01,-0.0044477463982364185,3.1,0.05105742915875133,-0.0045819016598587226,-0.2,-0.005470473161042655,0.0,-0.04348511193973881,0.8228076506676291
2006-11-01,0.00049517208241312,3.0,-0.10783972291130794,0.0013504324807556145,0.2,-0.013808559647096708,0.0,-0.022472855852058604,0.5669697186627533
2006-12-01,0.00543077118513402,2.9,0.011802876223444336,0.01520161722840463,1.1,0.0,0.0,0.022472855852058604,0.5965177033356587
2007-01-01,0.0016579060562325054,3.0,0.05950970363314223,-0.003553953137024557,0.1,0.007204242851847731,-0.0019065782705816048,-0.022472855852058604,0.5575997735635437
2007-02-01,0.0038708491335395223,3.0,-0.11468587093009841,0.0036928398828228737,0.2,0.002206288815536972,0.0019065782705816048,0.04445176257083361,0.25614321501956255
2007-03-01,0.0051866474931996365,3.0,0.02724991333847271,0.008688258745099375,0.8,0.005494519317641,0.001902950146086102,-0.021978906718775004,0.4197315963838508
2007-04-01,0.002996169481998656,3.3,0.017463732172183555,0.0065078580530757435,-0.3,0.00655381919853415,0.0,-0.022472855852058604,0.9617669672188439
2007-05-01,0.004124476656923726,3.3,0.02849830953659893,-0.0005026125984137764,1.4,0.0016317653879056593,-0.001902950146086102,0.022472855852058604,0.3267657117538734
2007-06-01,0.0023140721794590036,3.4,-0.04824887686373902,0.0039059326236543512,-0.9,0.0,0.0,-0.022472855852058604,0.3381222484439476
2007-07-01,0.0017790124666809959,3.4,0.09263546601277906,0.0002290636324175921,0.4,0.0010863662122204687,0.0,0.04445176257083361,0.48415492957746475
2007-08-01,0.0003082332001183019,3.2,-0.13866577093392785,-0.002330945959816866,0.5,-0.0016299922109306308,0.001902950146086102,0.021506205220963803,0.8869908015768726
2007-09-01,0.004228600245438585,3.1,0.08059595803343012,0.003510455176751748,0.4,-0.0027225717879115763,-0.0467010930459808,-0.021506205220963803,0.43416910886790405
2007-10-01,0.0030784944010990856,3.1,-0.03043448530025472,-0.0013877467144451927,0.6,-0.0021834069809427703,-0.01606460250380648,0.021506205220963803,0.41337944450448505
2007-11-01,0.007828164082873457,3.4,-0.030731073896551386,0.00575973320411638,1.1,0.0016380020042383592,-0.03711766295650265,0.0,0.41033230189694603
2007-12-01,0.0028938234029487475,3.4,0.053249950584144834,0.0016213068046413426,-1.4,0.001090512648965536,-0.058394966489165645,0.0,0.41803443424666714
2008-01-01,0.003441775367173605,3.4,0.04560687971404498,-0.002099548691176345,0.4,0.004350197181152815,-0.05728943251029661,0.06187540371808731,0.4576567440991634
2008-02-01,0.002414908637454083,3.6,-0.1396561977580726,-0.007208798167297914,-0.8,0.007567603682882229,-0.07338254593402382,0.0,1.1781113029618806
2008-03-01,0.00357164189274517,4.3,0.08343267852776126,-0.00417147440305321,0.2,0.011245098415502142,-0.2792574227925295,-0.020202707317519275,0.758759205534479
2008-04-01,0.002311706965508087,4.8,-0.08602922633576604,-0.010312498350557142,-0.1,0.0163721639575396,-0.132573079182711,0.04000533461369904,0.6436062797211908
2008-05-01,0.005900052068123607,5.2,0.05880185731522758,-0.005462451242360444,0.9,0.02534399936470777,-0.13517477836825265,-0.019802627296179764,0.11003378684513716
2008-06-01,0.010423718797166082,5.1,-0.012776885303106944,-0.0072130403253369835,0.1,0.02322163911429964,-0.14107859825990554,0.07696104113612856,0.15517107611141284
2008-07-01,0.0071160653935047335,5.1,0.14021453346683987,-0.011063891771833312,-0.5,0.014859114403749984,0.010050335853501458,0.03636764417087468,0.7488315645415343
2008-08-01,-0.0014895846082954023,4.8,-0.052690494141014454,-0.013118760157468046,-0.8,0.015125928786628329,0.004987541511038973,0.035091319811270116,-0.15506061460389062
2008-09-01,0.000854726299673203,4.3,0.08064953555183418,-0.03618276746905824,-1.7,-0.000968992323881146,-0.004987541511038973,0.050430853626891814,1.289900273381849
2008-10-01,-0.00863561639955801,3.9,-0.30888630353986013,-0.005560033673546627,-4.1,-0.02205431215769771,-0.0998203352822109,0.0,1.4280645733546213
2008-11-01,-0.017864094092818306,2.9,0.158499571941217,-0.025294639648123507,-4.3,-0.010961744042145227,-0.6237860527624429,0.06351340572232589,0.618402148791305
2008-12-01,-0.008267605054081528,1.7,0.12398659218642916,-0.035029702885507774,-2.4,-0.024341972668929124,-0.9111493323737364,0.04512043528046972,2.413707474546809
2009-01-01,0.002527574332266802,2.2,-0.06509958503575408,-0.033101867482007385,1.6,-0.007730004994149553,-0.8909729238898653,0.07095173597228444,0.7613597788662043
2009-02-01,0.0036360422314452023,1.9,-0.10159000234975402,2.0572510099015062e-05,-0.3,-0.01092338559698458,-0.06453852113757108,0.06624938554120074,0.4728559052844355
2009-03-01,-0.0009877705412728588,2.0,0.1010587429476848,-0.017353867140815105,-1.8,-0.005243850506010617,0.3829922522561058,0.06213178110700612,0.6119394048260584
2009-04-01,0.001006575752197314,2.8,0.11001783691878053,-0.006442309444969041,0.4,-0.011102413804304767,-0.2006706954621511,0.04706751085798544,-0.11069320129499143
2009-05-01,0.0014704123326474416,2.8,-0.07379927548004961,-0.010401667960596939,1.0,-0.00640002184546784,-0.18232155679395468,0.03390155167568176,0.495692480011439
2009-06-01,0.00826535985544119,3.1,-0.02371484854241057,-0.0023183460384199606,1.9,0.0010695188185270155,0.18232155679395468,0.04348511193973881,0.246623744649569
2009-07-01,-0.000298009855155712,2.9,-0.10031406014461819,0.017220701836566654,0.2,0.0026688032920798577,0.15415067982725827,0.010582109330536937,-0.0023655481566465988
2009-08-01,0.003342859790879338,2.8,0.06564844213738841,0.011866506231892338,2.1,0.0026616997348609672,-0.27193371548364187,0.0,-0.2862380980542906
2009-09-01,0.001929025466836265,2.2,0.11674229726408569,0.010351688160434414,-2.6,0.006359321908291804,0.0,0.010471299867295336,0.27994258804550254
2009-10-01,0.002997434998585291,2.9,-0.15244174244782016,0.0002563703779783211,1.0,0.0021108187256917432,-0.06453852113757108,0.02061928720273576,0.3595973456038042
2009-11-01,0.003342996544930976,2.7,-0.006129864861340373,0.01044822922455868,0.8,-0.0026392203231910827,-0.2231435513142097,0.020202707317519497,0.3477010478177339
2009-12-01,0.0005200411547976458,2.5,0.1193266705233027,-0.0017004916565301897,0.6,0.0010565241342002096,0.0,-0.010050335853501569,0.1973266931335009
2010-01-01,0.0006485218758465194,2.8,-0.047072163963949976,0.011319591591272271,0.0,0.0047405935501263485,0.0,0.0,-0.7596183152416008
2010-02-01,-0.0009522298767450366,2.7,-0.03668029608263357,0.00010942507184985573,0.0,0.009934722234087978,-0.08701137698962969,-0.010152371464017929,0.80086938033027
2010-03-01,0.0003313132458968582,2.7,0.010810916104215806,0.013539533704660656,2.4,0.007774073876758436,0.16705408466316607,0.0,-0.2566326052310865
2010-04-01,0.00023001407787592854,2.9,-0.01920497983604985,0.008954684692983328,0.9,0.01435186089636531,0.2076393647782444,0.010152371464017929,0.1257093177626091
2010-05-01,-0.0005199071645751729,3.2,0.0384099596720997,0.013223119856640153,-1.0,0.012139754550610782,0.22314355131420993,0.0,0.46348446447010233
2010-06-01,-0.0004188828777280662,2.8,0.012883334715450445,-0.00021118209254300524,-0.2,-0.00858374369139181,0.0,-0.030771658666753687,0.34104579590978634
2010-07-01,0.0018675086613582081,2.7,-0.14625945989148192,0.005562023324509724,0.2,-0.00814668456781753,-0.10536051565782634,-0.021053409197832273,0.1862392475934397
2010-08-01,0.0014602967272390188,2.7,0.130265128413245,0.0019965332267588565,0.5,-0.00769826742575308,0.0,0.0,0.5286333375933822
2010-09-01,0.001613946310657255,2.2,-0.02630559624345974,0.001115892605324298,0.9,-0.0010309279263580606,0.054067221270275745,0.010582109330536937,0.5512793842313293
2010-10-01,0.003475798701795263,2.7,0.0028532282390090202,0.000522245925616005,1.3,-0.0005158627919401582,0.0,0.0,0.4655011896141512
2010-11-01,0.0025306368592339368,3.0,0.06336727897955807,0.0013572041122129619,1.0,-0.001032524614188901,0.0,-0.010582109330536937,0.43588687534321807
2010-12-01,0.004008531438849161,3.0,-0.01630484262945675,0.005199407864427741,0.7,0.0030943810147476825,0.0,0.04167269640056803,0.3793185934456481
